imdb_title_id	title	original_title	year	date_published	genre	duration	country	language	director	writer	production_company	actors	description	avg_vote	votes	reviews_from_users	reviews_from_critics
tt0008827	Amarilly of Clothes-Line Alley	Amarilly of Clothes-Line Alley	1918	3/11/1918	"Comedy, Romance"	67	USA	English	Marshall Neilan	"Frances Marion, Belle K. Maniates"	Mary Pickford Company	"Mary Pickford, William Scott, Kate Price, Ida Waterman, Norman Kerry, Fred Goodwins, Margaret Landis, Tom Wilson"	"Amarilly comes from a large family in a working-class neighborhood. She is happy with her family and her boyfriend Terry, a bartender in a cafe. But one day she meets Gordon, a sculptor who..."	5.8	740	9	5
tt0008843	Az aranyember	Az aranyember	1919	1/20/1919	Drama	83	Hungary		Alexander Korda	"Mór Jókai, Ladislaus Vajda"	Corvin Film	"Oscar Beregi Sr., Gábor Rajnay, Ica von Lenkeffy, Margit Makay, Lili Berky, Jenõ Horváth, Mari K. Demjén, Szeréna S. Fáy, Gyula Bartos, Gusztáv Vándory, Gyula Szöreghy, József Kürthy"	"The adventures of captain Mihály Tímár, who aids a persecuted Turkish Pasha and his daughter in their escape across the Donau. After the Pasha dies, the captain acquires his fortune and ..."	5.9	123		1
tt0008854	Gli occhi della mummia	Die Augen der Mumie Ma	1918	10/3/1918	"Drama, Horror"	63	Germany	German	Ernst Lubitsch	"Hanns Kräly, Emil Rameau"	Projektions-AG Union (PAGU)	"Pola Negri, Emil Jannings, Harry Liedtke, Max Laurence, Margarete Kupfer"	"A girl is kidnapped and held captive in an ancient Egyptian temple. She is rescued and flees to England, but soon finds that her mysterious captor is still haunting her."	5.5	554	18	15
tt0008879	I proscritti	Berg-Ejvind och hans hustru	1918	1919	Drama	136	Sweden		Victor Sjöström	"Victor Sjöström, Sam Ask"	Svenska Biografteatern AB	"Victor Sjöström, Edith Erastoff, John Ekman, Nils Aréhn, Jenny Tschernichin-Larsson, William Larsson, Artur Rolén, Sigurd Wallén, Emil Fjellström, Hildur Carlberg, Edith Wallén, Harald Wehlnor, Thure Holm, Gucken Cederborg, Nils Elffors"	A stranger comes to work at widow Halla's farm.	7.3	1518	12	17
tt0008891	L'uccello blu	The Blue Bird	1918	3/31/1918	"Family, Fantasy"	75	USA	English	Maurice Tourneur	"Maurice Maeterlinck, Charles Maigne"	Paramount Pictures	"Tula Belle, Robin Macdougall, Edwin E. Reed, Emma Lowry, William J. Gross, Florence Anderson, Edward Elkas, Katherine Bianchi, Lillian Cook, Gertrude McCoy, Lyn Donelson, Charles Ascot, Tom Corless, Mary Kennedy, Eleanor Masters"	"Two peasant children, Mytyl and Tyltyl, are led by Berylune, a fairy, to search for the Blue Bird of Happiness. Berylune gives Tyltyl a cap with a diamond setting, and when Tyltyl turns the..."	7	782	20	10
tt0008930	Broadway Love	Broadway Love	1918	1/21/1918	Romance	60	USA	English	Ida May Park	"Ida May Park, W. Carey Wonderly"	Universal Film Manufacturing Company	"Dorothy Phillips, Juanita Hansen, William Stowell, Harry von Meter, Lon Chaney, Gladys Tennyson, Eve Southern"	"A small-town girl goes to New York hoping to become a star on Broadway, but the best she can do are roles as chorus girls. She falls in with a ""fast"" crowd, notably a ""party girl"" named ..."	6	116	3	1
tt0008950	Sangue gitano	Carmen	1918	12/20/1918	Drama	70	Germany	German	Ernst Lubitsch	"Grete Diercks, Norbert Falk"	Projektions-AG Union (PAGU)	"Pola Negri, Harry Liedtke, Leopold von Ledebur, Grete Diercks, Wilhelm Diegelmann, Heinrich Peer, Margarete Kupfer, Sophie Pagay, Paul Conradi, Max Kronert, Magnus Stifter, Paul Biensfeldt, Victor Janson, Albert Venohr"	"The tragic story of Don Jose, a Spanish cavalryman, who falls under the spell of a gypsy girl, Carmen, who treats him with both love and contempt and leads him into temptation and thus ..."	6	267	8	9
tt0009014	La decima sinfonia	La dixième symphonie	1918	11/1/1918	Drama	94	France	French	Abel Gance	Abel Gance	Le Film d'Art	"Séverin-Mars, Jean Toulout, Emmy Lynn, André Lefaur, Elizabeth Nizan, Ariane Hugon"	"Composer Enrid Damor knows nothing of the past life of his new wife Eve Dinant : she lived as a debauchee with an adventurer, Fred Ryce. Fred Ryce meets Damor's daughter, Claire, and tries ..."	5.9	134	4	2
tt0009062	L'allegra prigione	Das fidele Gefängnis	1917	11/30/1917	Comedy	48	Germany	German	Ernst Lubitsch	Ernst Lubitsch	Projektions-AG Union (PAGU)	"Harry Liedtke, Emil Jannings, Paul Biensfeldt, Erich Schönfelder, Käthe Dorsch, Kitty Dewall, Agda Nilsson, Ernst Lubitsch"	A neglected wife disguises herself in order to lure her wastrel husband into a compromising position.	6.2	515	7	3
tt0009086	The Forbidden City	The Forbidden City	1918	10/6/1918	"Drama, Romance"	62	USA	English	Sidney Franklin	"Mary Murillo, George Scarborough"	Norma Talmadge Film Corporation	"Norma Talmadge, Thomas Meighan, E. Alyn Warren, Michael Rayle, L. Rogers Lytton, Reid Hamilton, Charles Fang"	"A Chinese mandarin hopes to regain favor with the Emporer by betrothing her to him, but he doesn't know she's secretly married to the American consul and pregnant."	5.4	281	9	1
tt0009150	Cuori del mondo	Hearts of the World	1918	6/1/1918	"Drama, War"	117	USA	English	D.W. Griffith	"D.W. Griffith, D.W. Griffith"	D.W. Griffith Productions	"Lillian Gish, Robert Harron, Dorothy Gish, Adolph Lestina, Josephine Crowell, Jack Cosgrave, Kate Bruce, Ben Alexander, Marion Emmons, Francis Marion, Robert Anderson, George Fawcett, George Siegmann, Fay Holderness, L. Lowry"	Young lovers in a French village are torn apart with the coming of the Great War.	6.4	906	16	12
tt0009153	Indemoniato	Hell Bent	1918	7/6/1918	Western	50	USA		John Ford	"John Ford, Harry Carey"	Universal Film Manufacturing Company	"Harry Carey, Duke R. Lee, Neva Gerber, Vester Pegg, Joe Harris, Steve Clemente, Millard K. Wilson, Molly Malone"	A cowboy must save his girlfriend from captivity and then cross the desert on foot with a single waterhole on the way.	6.1	112	2	5
tt0009241	Johanna Enlists	Johanna Enlists	1918	9/15/1918	"Comedy, Romance"	72	USA	English	William Desmond Taylor	"Rupert Hughes, Frances Marion"	Pickford Film	"Mary Pickford, Anne Schaefer, Fred Huntley, Monte Blue, Douglas MacLean, Emory Johnson, John Steppling, Wallace Beery, Wesley Barry, June Prentis, Jean Prentis"	"A young girl, stifling on her father's backwoods farm, is reinvigorated by the arrival of an army regiment, come to train in the area."	5.1	594	5	2
tt0009326	M'Liss	M'Liss	1918	5/5/1918	"Comedy, Drama"	73	USA	English	Marshall Neilan	"Bret Harte, Frances Marion"	Pickford Film	"Mary Pickford, Theodore Roberts, Thomas Meighan, Tully Marshall, Charles Ogle, Monte Blue, Winifred Greenwood, Helen Kelly, Val Paul, William H. Brown, John Burton, Charles A. Post, Guy Oliver"	"M'liss, a feisty young girl in a mining camp, falls for Charles Gray, the school teacher. Charles is implicated in a murder of which he is innocent, and the two must fight to save him from ..."	6.5	119	9	5
tt0009356	The Married Virgin	The Married Virgin	1918	12/1/1918	Drama	71	USA	English	Joseph Maxwell	"Hayden Talbot, Hayden Talbot"	Maxwell Productions (I)	"Vera Sisson, Rudolph Valentino, Frank Newburg, Kathleen Kirkham, Edward Jobson, Lillian Leighton"	An already engaged young woman is blackmailed into marrying a count in order to save her father from imprisonment.	5.2	616	10	2
tt0009369	Mickey	Mickey	1918	8/1/1918	"Comedy, Drama"	93	USA	English	"F. Richard Jones, James Young"	"Hampton Del Ruth, J.G. Hawks"	Mabel Normand Feature Film Company	"Mabel Normand, George Nichols, Laura La Varnie, Lew Cody, Minta Durfee, Wheeler Oakman, Tom Kennedy, Minnie Devereaux"	"Mickey, an orphan who has been brought up in a mining settlement, is sent to New York to live with her aunt."	5.9	1061	18	3
tt0009440	Old Wives for New	Old Wives for New	1918	5/19/1918	Drama	60	USA	English	Cecil B. DeMille	"Jeanie Macpherson, David Graham Phillips"	Artcraft Pictures Corporation	"Elliott Dexter, Florence Vidor, Sylvia Ashton, Wanda Hawley, Theodore Roberts, Helen Jerome Eddy, Marcia Manon, Julia Faye, J. Parks Jones, Edna Mae Cooper, Gustav von Seyffertitz, Tully Marshall, Lillian Leighton, Mayme Kelso, Alice Terry"	"Charles Murdock neglects his fat and lazy wife in favor of Juliet Raeburn but, when Juliet's name is involved in murder, he marries Viola and takes her to Paris."	6.4	178	12	2
tt0009475	A Pair of Silk Stockings	A Pair of Silk Stockings	1918	7/20/1918	"Comedy, Romance"	60	USA	English	Walter Edwards	"Cyril Harcourt, Edith M. Kennedy"	Select Pictures Corporation	"Constance Talmadge, Harrison Ford, Wanda Hawley, Vera Doria, Florence Carpenter, Thomas Persse, Louis Willoughby, Helen Haskell, Larry Steers, Robert Gordon, Sylvia Ashton"	A Pair of Silk Stockings is a 1918 American silent marital comedy film starring Constance Talmadge and Harrison Ford. It was directed by Walter Edwards and produced and distributed by ...	4.4	484	4	
tt0009559	A Romance of Happy Valley	A Romance of Happy Valley	1919	1/26/1919	"Drama, Romance"	76	USA	English	D.W. Griffith	D.W. Griffith	D.W. Griffith Productions	"Lillian Gish, Robert Harron, George Fawcett, Kate Bruce, George Nichols, Bertram Grassby, Porter Strong, Adolph Lestina, Lydia Yeamans Titus, Andrew Arbuckle, Frances Sparks"	"John Logan leaves his parents and sweetheart in bucolic Happy Valley to make his fortune in the city. Those he left behind become miserable and beleaguered in his absence, but after several..."	6.1	341	8	1
tt0009608	Shifting Sands	Shifting Sands	1918	8/1/1918	Drama	60	USA	English	Albert Parker	Charles T. Dazey	Triangle Film Corporation	"Gloria Swanson, Joe King, Harvey Clark, Leone Carton, Lillian Langdon, Arthur Millett, Myrtle Rishell"	"Marcia Grey is wrongly convicted on trumped-up evidence of a German. After serving her term, she rebuilds her life and marries well. The German then attempts to blackmail her into helping ..."	5.1	697	8	1
tt0009611	Charlot soldato	Shoulder Arms	1918	10/27/1918	"Comedy, War"	45	USA	"None, English"	Charles Chaplin	Charles Chaplin	Charles Chaplin Productions	"Edna Purviance, Charles Chaplin, Syd Chaplin, Loyal Underwood, Henry Bergman, Tom Wilson, Albert Austin, Jack Wilson"	Charlie is a boot camp private who has a dream of being a hero who goes on a daring mission behind enemy lines.	7.3	5895	38	21
tt0009652	Stella Maris	Stella Maris	1918	1/21/1918	Drama	84	USA		Marshall Neilan	"William J. Locke, Frances Marion"	Pickford Film	"Mary Pickford, Ida Waterman, Herbert Standing, Conway Tearle, Marcia Manon, Josephine Crowell"	Two young women - a paraplegic girl sheltered by her wealthy guardians and a more experienced orphan - fall in love with a man separated from his violent wife.	6.7	1360	19	11
tt0009682	Tarzan of the Apes	Tarzan of the Apes	1918	1/27/1918	"Action, Adventure"	73	USA	None	Scott Sidney	"Edgar Rice Burroughs, Fred Miller"	National Film Corporation of America	"Elmo Lincoln, Enid Markey, True Boardman, Kathleen Kirkham, George B. French, Gordon Griffith, Colin Kenny, Thomas Jefferson, Bessie Toner, Jack Wilson, Louis Morrison, Eugene Pallette, Fred L. Wilson"	"Reared by a childless ape, the orphaned heir of the Greystokes becomes one of the apes. Then, Dr Porter organises a rescue expedition, and his beautiful daughter, Jane, catches his attention. Has Tarzan of the Apes found the perfect mate?"	5.7	684	14	21
tt0009701	Tih Minh	Tih Minh	1918	2/7/1919	"Adventure, Mystery"	418	France	French	Louis Feuillade	Louis Feuillade	Société des Etablissements L. Gaumont	"Mary Harald, René Cresté, Georges Biscot, Édouard Mathé, Louis Leubas, Gaston Michel, Marcel Marquet, Émile André, Georgette Faraboni, Jeanne Rollette, Lugane, Adeline de La Croix, Manuel Caméré"	"Jacques d'Athys, a French adventurer, returns to his home in Nice after an expedition to Indochina where he has picked up a Eurasian fiancée and a book that, unbeknownst to him, contains a ..."	7	309	1	7
tt0009737	The Unbeliever	The Unbeliever	1918	2/11/1918	"Drama, War"	80	USA	English	Alan Crosland	Mary Raymond Shipman Andrews	Perfection Pictures	"Marguerite Courtot, Raymond McKee, Erich von Stroheim, Kate Lester, Frank DeVernon, Mortimer Martine, Blanche Davenport, Harold Hollacher, Darwin Karr, Earl Schenck, Gertrude Norman, Lew Hart, Thomas Holcomb, J.F. Rorke, Moss Gill"	"A wealthy young American, bred to class distinction and racial intolerance, enters the Marines during the First World War. In the course of his training and his experiences in the trenches ..."	5.9	109	5	1
tt0009796	The Whispering Chorus	The Whispering Chorus	1918	3/28/1918	Drama	86	USA	English	Cecil B. DeMille	"Jeanie Macpherson, Perley Poore Sheehan"	Famous Players-Lasky Corporation	"Raymond Hatton, Kathlyn Williams, Edythe Chapman, Elliott Dexter, Noah Beery, Guy Oliver, John Burton, Tully Marshall, William H. Brown, James Neill, Gustav von Seyffertitz, Walter Lynch, Edna Mae Cooper"	"John Trimble has embezzled and obtains another identity by having a mutilated body buried in his place. He is later arrested for murdering himself. During the trial his mother, before dying..."	6.8	262	14	5
tt0009878	Anders als die Andern	Anders als die Andern	1919	5/28/1919	"Crime, Drama, History"	50	Germany	"English, German"	Richard Oswald	"Magnus Hirschfeld, Richard Oswald"	Richard-Oswald-Produktion	"Conrad Veidt, Leo Connard, Ilse von Tasso-Lind, Alexandra Willegh, Ernst Pittschau, Fritz Schulz, Wilhelm Diegelmann, Clementine Plessner, Anita Berber, Reinhold Schünzel, Helga Molander, Magnus Hirschfeld, Karl Giese"	"Two male musicians fall in love, but blackmail and scandal makes the affair take a tragic turn."	7	1122	16	16
tt0009892	Ravished Armenia	Ravished Armenia	1919	1/19/1919	"Drama, History, Romance"	80	USA		Oscar Apfel	"Aurora Mardiganian, Henry Leyford Gates"	First National Pictures	"Aurora Mardiganian, Irving Cummings, Anna Q. Nilsson, Henry Morgenthau, Lillian West, Eugenie Besserer, Frank Clark, Howard Davies, Hector Dion, Miles McCarthy"	"Aurora Mardiganian, a young and beautiful Armenian girl, lives with her parents in the Turkish city of Harpoot. Her father, a prosperous merchant, was preparing to send her to the West to ..."	5.9	963	2	2
tt0009893	La principessa delle ostriche	Die Austernprinzessin	1919	5/3/1920	Comedy	60	Germany	German	Ernst Lubitsch	"Hanns Kräly, Ernst Lubitsch"	Projektions-AG Union (PAGU)	"Victor Janson, Ossi Oswalda, Harry Liedtke, Julius Falkenstein, Max Kronert, Curt Bois"	An American heiress seeks the hand of an impoverished German prince.	7.2	1631	19	23
tt0009894	El automóvil gris	El automóvil gris	1919	12/11/1919	"Action, Crime"	223	Mexico	Spanish	Enrique Rosas	"Juan Manuel Cabrera, Miguel Necoechea"	Azteca Films	"Joaquín Coss, Juan de Homs, Manuel de los Ríos, María Teresa Montoya, Dora Vila, Valentín Asperó, Juan Manuel Cabrera, Enrique Cantalaúba, Russo Conde, Ángel Esquivel, Francisco Ferriz, María Mercedes Ferriz, Miguel Ángel Ferriz, Ernesto Finance, Antonio Galé"	"A gang terrorizes Mexico City's high society on 1915. Murder, kidnaping and robbery are their trademarks. One police inspector (Cabrera) follows the gang crimes and eventually send them to ..."	7.1	168	1	2
tt0009900	Il ritorno al paradiso terrestre	Back to God's Country	1919	1922	"Adventure, Romance, Western"	73	Canada		David Hartford	"James Oliver Curwood, James Oliver Curwood"	Canadian Photoplays Ltd.	"Nell Shipman, Charles Arling, Wheeler Oakman, Wellington A. Playter"	"A woman finds herself all alone in a remote harbor with the man responsible for the murder of her father. With seemingly nobody around to protect her, she has to be resourceful."	6.3	857	11	6
tt0009915	Behind the Door	Behind the Door	1919	12/14/1919	"Drama, Thriller, War"	70	USA	English	Irvin Willat	"Gouverneur Morris, Luther Reed"	Thomas H. Ince Corporation	"Hobart Bosworth, Jane Novak, Wallace Beery, James Gordon, Richard Wayne, J.P. Lockney, Gibson Gowland, Otto Hoffman"	A German-American naval officer takes revenge against the German submarine commander who brutalized his wife.	7.1	165	5	7
tt0009937	Mariti ciechi	Blind Husbands	1919	2/6/1924	"Drama, Romance"	99	USA	English	Erich von Stroheim	"Erich von Stroheim, Erich von Stroheim"	Universal Film Manufacturing Company	"Sam De Grasse, Francelia Billington, Erich von Stroheim, Gibson Gowland, Fay Holderness, Ruby Kendrick, Valerie Germonprez, Jack Perrin, Richard Cummings, Louis Fitzroy, William De Vaull, Jack Mathis, Percy Challenger"	An Austrian officer sets out to seduce a neglected young wife.	7	1325	12	17
tt0009968	Giglio infranto	Broken Blossoms or The Yellow Man and the Girl	1919	2/23/1923	"Drama, Romance"	90	USA		D.W. Griffith	"Thomas Burke, D.W. Griffith"	D.W. Griffith Productions	"Lillian Gish, Richard Barthelmess, Donald Crisp, Arthur Howard, Edward Peil Sr., George Beranger, Norman Selby"	"A frail waif, abused by her brutal boxer father in London's seedy Limehouse District, is befriended by a sensitive Chinese immigrant with tragic consequences."	7.3	9241	89	78
tt0009976	The Busher	The Busher	1919	5/18/1919	"Drama, Sport"	63	USA	English	Jerome Storm	"R. Cecil Smith, Earle Snell"	Thomas H. Ince Corporation	"Charles Ray, Colleen Moore, John Gilbert, Jay Morley, Otto Hoffman"	A young baseball pitcher in the bush leagues is discovered by a big-league manager and given his chance in the major leagues. But will he be up to the challenge?	5.7	631	13	4
tt0010040	Daddy-Long-Legs	Daddy-Long-Legs	1919	5/11/1919	"Comedy, Drama"	85	USA	English	Marshall Neilan	"Jean Webster, Agnes Christine Johnston"	Mary Pickford Company	"Mary Pickford, Milla Davenport, Percy Haswell, Fay Lemport, Mahlon Hamilton, Lillian Langdon, Betty Bouton, Audrey Chapman, Marshall Neilan, Carrie Clark Ward"	"An orphan discovers that she has an anonymous benefactor who is willing to pay her college tuition, unaware he's the same man who has been romantically pursuing her."	6.5	1306	20	11
tt0010060	The Delicious Little Devil	The Delicious Little Devil	1919	5/1/1919	"Comedy, Drama"	63	USA	English	Robert Z. Leonard	"Harvey F. Thew, John B. Clymer"	Universal Film Manufacturing Company	"Mae Murray, Richard Cummings, Harry L. Rattenberry, Edward Jobson, Rudolph Valentino, Bert Woodruff, Martha Mattox, William V. Mong, Ivor McFadden, Bertram Grassby, Alice Knowland, I.S. McVea's Band, Satchel McVea"	"A poor hat-check girl loses her job and is forced to get a job as a dancer at a roadhouse. There she falls in love with the son of a rich businessman. The boy's father, believing her to be ..."	5.9	814	12	5
tt0010071	Don't Change Your Husband	Don't Change Your Husband	1919	1/26/1919	Comedy	71	USA		Cecil B. DeMille	Jeanie Macpherson	Artcraft Pictures Corporation	"Elliott Dexter, Gloria Swanson, Lew Cody, Sylvia Ashton, Theodore Roberts, Julia Faye, James Neill, Ted Shawn"	"Leila Porter comes to dislike her husband James, a glue king who is always eating onions and looking sloppy. But after she divorces him and marries two-timing playboy Schuyler Van Sutphen the now-reformed James looks pretty good."	6.6	1122	21	6
tt0010103	Eyes of Youth	Eyes of Youth	1919	11/30/1919	Drama	78	USA	English	Albert Parker	"Max Marcin, Albert Parker"	Harry Garson Productions	"Clara Kimball Young, Gareth Hughes, Pauline Starke, Sam Sothern, Edmund Lowe, Ralph Lewis, Milton Sills, Vincent Serrano, William Courtleigh, Norman Selby, Rudolph Valentino, Edward Kimball"	A young woman at a crossroads is shown what her future would be like for each choice.	5.3	646	6	
tt0010137	"For Better, for Worse"	"For Better, for Worse"	1919	4/27/1919	Drama	70	USA	English	Cecil B. DeMille	"Jeanie Macpherson, Edgar Selwyn"	Famous Players-Lasky Corporation	"Elliott Dexter, Tom Forman, Gloria Swanson, Sylvia Ashton, Raymond Hatton, Theodore Roberts, Wanda Hawley, Winter Hall, Jack Holt, Fred Huntley"	"Dr. Edward Meade and friend Richard Burton both love Sylvia Norcross. Both enlist in the military, but Meade stays back to care for deformed children. Sylvia thinks him a coward and marries..."	5.4	697	3	
tt0010162	Getting Mary Married	Getting Mary Married	1919	4/19/1919	Comedy	65	USA	English	Allan Dwan	"John Emerson, Anita Loos"	Marion Davies Film Corporation	"Marion Davies, Norman Kerry, Matt Moore, Frederick Burton, Amelia Summerville, Constance Beaumar, Elmer Grandin, Helen Lindroth"	A young woman must resist the charms of a handsome stranger and stay single if she wants to inherit a fortune.	6.5	203	4	
tt0010193	The Greatest Question	The Greatest Question	1919	12/28/1919	Drama	80	USA	English	D.W. Griffith	"William Hale, Stanner E.V. Taylor"	First National Pictures	"Lillian Gish, Robert Harron, Ralph Graves, Eugenie Besserer, George Fawcett, Tom Wilson, George Nichols, Josephine Crowell, Katherine Albert"	"An orphan girl is given shelter by a farm family, but soon finds herself in the clutches of a murderous farmer and his wife."	5.8	671	11	1
tt0010195	The Grim Game	The Grim Game	1919	10/12/1919	"Adventure, Drama"	71	USA	English	Irvin Willat	"Arthur B. Reeve, John Grey"	Paramount Pictures	"Harry Houdini, Thomas Jefferson, Ann Forrest, Augustus Phillips, Tully Marshall, Arthur Hoyt, Mae Busch, Edward Martin, Jane Wolfe"	"Jailed unjustly for a murder he did not commit, a young man uses his amazing powers of escape to free himself and pursue the actual killers, who hold his fiancée captive."	6.8	254	11	6
tt0010208	Harakiri	Harakiri	1919	12/6/1920	Drama	80	Germany	Dutch	Fritz Lang	"David Belasco, Max Jungk"	Decla-Bioscop AG	"Paul Biensfeldt, Lil Dagover, Georg John, Meinhart Maur, Rudolf Lettinger, Erner Huebsch, Käte Küster, Niels Prien, Herta Heden, Loni Nest"	"The Buddhist priest wants the Daughter of the Daimyo to become a priestess at the Forbidden Garden. The Daimyo thinks if he were in Europe that his daughter should decide on her own, but he..."	5.6	553	9	7
tt0010219	Hawthorne of the U.S.A.	Hawthorne of the U.S.A.	1919	11/30/1919	"Adventure, Comedy, Romance"	57	USA	English	James Cruze	"James B. Fagan, Walter Woods"	Paramount Pictures	"Wallace Reid, Lila Lee, Harrison Ford, Tully Marshall, Charles Ogle, Guy Oliver, Edwin Stevens, Clarence Burton, Theodore Roberts, Ruth Renick, Robert Brower, Frank Bonner"		3.9	368	2	1
tt0010227	Heart o' the Hills	Heart o' the Hills	1919	11/30/1919	"Drama, Romance"	87	USA	English	"Joseph De Grasse, Sidney Franklin"	"John Fox Jr., Bernard McConville"	Mary Pickford Company	"Mary Pickford, Harold Goodwin, Allan Sears, Fred Huntley, Claire McDowell, Sam De Grasse, W.H. Bainbridge, John Gilbert, Betty Bouton, Henry Hebert, Fred Warren"	Family tensions in the Kentucky hills are inflamed by an outsider's dishonest scheme to exploit the area for its coal.	5.6	510	10	5
tt0010247	Il tesoro di Arne	Herr Arnes pengar	1919	9/22/1919	"Drama, History"	122	Sweden	Swedish	Mauritz Stiller	"Selma Lagerlöf, Gustaf Molander"	Svenska Biografteatern AB	"Erik Stocklassa, Bror Berger, Richard Lund, Axel Nilsson, Hjalmar Selander, Concordia Selander, Gösta Gustafson, Mary Johnson, Wanda Rothgardt, Stina Berg, Gustav Aronson, Jenny Öhrström Ebbesen"	"Three Scottish officers, including Sir Archi, murder Sir Arne and his household for a coffin filled with silver coins. The only survivor is Elsalill, who moves to relatives in Marstrand. ..."	7.3	1176	9	15
tt0010267	The Hoodlum	The Hoodlum	1919	8/31/1919	Comedy	78	USA	English	Sidney Franklin	"Julie Mathilde Lippmann, Bernard McConville"	Mary Pickford Company	"Mary Pickford, Ralph Lewis, Kenneth Harlan, T.D. Crittenden, Aggie Herring, Andrew Arbuckle, Max Davidson, Paul Mullen, Buddy Messinger"	"A spoiled young rich girl is forced by misfortune to fight for survival in the slums and alleys, where she becomes involved with all manner of unpleasantness."	6.7	929	10	4
tt0010281	Non vorrei essere un uomo	Ich möchte kein Mann sein	1918	11/18/1918	"Comedy, Romance"	45	Germany	German	Ernst Lubitsch	"Hanns Kräly, Ernst Lubitsch"	Projektions-AG Union (PAGU)	"Ossi Oswalda, Curt Goetz, Ferry Sikla, Margarete Kupfer, Victor Janson"	"A teenaged tomboy, tired of being bossed around by her strict guardian, impersonates a man so she can have more fun, but discovers that being the opposite sex isn't as easy as she had hoped."	6.9	1230	16	15
tt0010298	Ingmarssönerna	Ingmarssönerna	1919	1/1/1919	Drama	207	Sweden		Victor Sjöström	"Selma Lagerlöf, Victor Sjöström"		"Victor Sjöström, Harriet Bosse, Tore Svennberg, Hildur Carlberg, Hjalmar Peters, Svea Peters, Gustav Ranft, William Iwarsson, Wilhelm Högstedt, Harry Ahlin, Wiktor Bergendahl, Ernst Brunman, Artur Cederborgh, Gösta Gustafson, Ester Lundh"	Lill-Ingmar is having a troublesome love life with his bride to be Brita.	6.9	100	2	2
tt0010307	Per la patria	J'accuse	1919	4/25/1919	"Drama, Horror, War"	166	France	French	Abel Gance	Abel Gance	Pathé Frères	"Romuald Joubé, Maxime Desjardins, Séverin-Mars, Angèle Guys, Maryse Dauvray, Mancini, Elizabeth Nizan, Pierre Danis, Blaise Cendrars, Paul Duc"	"The story of two men, one married, the other the lover of the other's wife, who meet in the trenches of the First World War, and how their tale becomes a microcosm for the horrors of war."	7.7	1417	15	25
tt0010323	Il gabinetto del dottor Caligari	Das Cabinet des Dr. Caligari	1920	2/27/1920	"Fantasy, Horror, Mystery"	76	Germany	German	Robert Wiene	"Carl Mayer, Hans Janowitz"	Decla-Bioscop AG	"Werner Krauss, Conrad Veidt, Friedrich Feher, Lil Dagover, Hans Heinrich von Twardowski, Rudolf Lettinger"	"Hypnotist Dr. Caligari uses a somnambulist, Cesare, to commit murders."	8.1	55601	237	160
tt0010418	Male and Female	Male and Female	1919	11/23/1919	"Adventure, Drama"	116	USA	English	Cecil B. DeMille	"Jeanie Macpherson, J.M. Barrie"	Paramount Pictures	"Thomas Meighan, Theodore Roberts, Raymond Hatton, Robert Cain, Gloria Swanson, Lila Lee, Bebe Daniels, Julia Faye, Rhy Darby, Mildred Reardon, Mayme Kelso, Edmund Burns, Henry Woodward, Sydney Deane, Wesley Barry"	"Lady Mary Lasenby is a spoiled maiden who always gets her way until shipwrecked with her butler, then learns which qualities are really admirable in a person."	7	1712	16	8
tt0010456	Meyer il berlinese	Meyer aus Berlin	1919	1/17/1919	Comedy	58	Germany	German	Ernst Lubitsch	"Hanns Kräly, Erich Schönfelder"	Projektions-AG Union (PAGU)	"Ernst Lubitsch, Ethel Orff, Heinz Landsmann, Trude Troll, Ossi Oswalda, Erich Schönfelder"	"A bumbling, self-indulgent husband goes on a vacation away from his wife. There he meets a popular, attractive young woman also on a vacation. Both go on a mountain climb which is going to be far from an ideal adventure."	6	172	3	
tt0010466	The Miracle Man	The Miracle Man	1919	8/26/1919	Drama	80	USA	English	George Loane Tucker	"George M. Cohan, Robert Hobart Davis"	Mayflower Photoplay Company	"Lon Chaney, Betty Compson, Joseph J. Dowling, J.M. Dumont, Elinor Fair, Thomas Meighan, F.A. Turner, Lucille Hutton, Lawson Butt, Kisaburô Kurihara"	A gang of crooks evade the police by moving their operations to a small town. There the gang's leader encounters a faith healer and uses him to scam gullible public of funds for a supposed ...	6.6	145	5	6
tt0010484	The Mother and the Law	The Mother and the Law	1919	8/18/1919	Drama	95	USA		D.W. Griffith	"D.W. Griffith, D.W. Griffith"	D.W. Griffith Productions	"Mae Marsh, Robert Harron, Miriam Cooper, Vera Lewis, Sam De Grasse, Clyde E. Hopkins, F.A. Turner, Walter Long, Ralph Lewis, Tom Wilson, A.W. McClure, Lloyd Ingraham, William Brown, Max Davidson, Alberta Lee"	A re-edited version of the 'modern' story from	6.9	166	3	1
tt0010559	Die Pest in Florenz	Die Pest in Florenz	1919	10/23/1919	"Drama, History, Horror"	92	Germany		Otto Rippert	"Fritz Lang, Edgar Allan Poe"	Decla-Bioscop AG	"Theodor Becker, Karl Bernhard, Julietta Brandt, Erner Huebsch, Franz Knaak, Otto Mannstaedt, Auguste Prasch-Grevenberg, Marga von Kierska, Hans Walter, Anders Wikman"	"Suddenly appearing in Florence, an evil seductress causes Cesare, the city's ruler, and his son to both fall madly in love with her. The son, killing his father before an order to torture ..."	6.3	137	2	3
